"識別碼","資料集名稱","資料集網址","資料集提供機關名稱","更新頻率","主題分類","數發部資料集服務分類","提供格式","資料集語系","資料說明"
"9046BE14-E04F-4FCC-9477-9C8F3A263D1C","新北市政府二級機關分層負責明細表","https://data.ntpc.gov.tw/datasets/9046be14-e04f-4fcc-9477-9c8f3a263d1c","新北市政府人事處/企劃科","每年","資訊","公共資訊","JSON、CSV、XML","中文","新北市政府二級機關分層負責明細表，主要欄位包含縣市別代碼、機關代碼、民國年、承辦單位、公務項目及內容、決行權責、會辦機關（單位）"
"BE8F3ACD-C310-408F-A152-E388AF9708C2","新北市114年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/be8f3acd-c310-408f-a152-e388af9708c2","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","114年度預算數及執行數共同比（執行率）"
"06ECA187-C0BD-4A18-800F-29EA475EE312","新北市政府員工協助方案諮詢服務一覽表","https://data.ntpc.gov.tw/datasets/06eca187-c0bd-4a18-800f-29ea475ee312","新北市政府人事處/企劃科","每年","資訊","公共資訊","JSON、CSV、XML","中文","一、執行期程：113年1月至12月。二、個人諮詢次數：529次，團體諮詢次數：42次。※備註：本表於每年4月底前更新前一年度資料。"
"4F0E0A55-634B-4E2B-B9D1-532F9DA6E31C","新北市114年度徵起之國稅、縣市稅分成數額表","https://data.ntpc.gov.tw/datasets/4f0e0a55-634b-4e2b-b9d1-532f9da6e31c","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","114新北市114年度徵起之國稅、縣市稅分成數額表"
"FA7AEEE4-CA13-4461-83B6-D623BF62B128","新北市政府財政局主導辦理都市更新案一覽月報表","https://data.ntpc.gov.tw/datasets/fa7aeee4-ca13-4461-83b6-d623bf62b128","新北市政府財政局/秘書室","每月","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府財政局主導辦理都市更新案一覽月報表。"
"F6180A57-D928-4193-831C-85AB8BF61AD9","市有土地參加都市更新案件最新進度表","https://data.ntpc.gov.tw/datasets/f6180a57-d928-4193-831c-85ab8bf61ad9","新北市政府財政局/秘書室","每月","財稅","公共資訊","JSON、CSV、XML","中文","市有土地參加都市更新案件進度表，其資料包含地區、案名、計畫階段、土地面積等資料。
					"
"934D0378-2790-43B6-A42D-217CC18EB816","新北市財產量值","https://data.ntpc.gov.tw/datasets/934d0378-2790-43b6-a42d-217cc18eb816","新北市政府財政局/秘書室","每月","財稅","公共資訊","JSON、CSV、XML","中文","本項資料單位為億元"
"94D2B7F1-4AB9-4777-9EB5-9D922112EDD8","新北市債務情形","https://data.ntpc.gov.tw/datasets/94d2b7f1-4ab9-4777-9eb5-9d922112edd8","新北市政府財政局/秘書室","每月","財稅","公共資訊","JSON、CSV、XML","中文","新北市債務情形概況"
"9D0483B6-513A-46B2-92E3-5F9B315999BB","新北市營造工程物價指數","https://data.ntpc.gov.tw/datasets/9d0483b6-513a-46b2-92e3-5f9b315999bb","新北市政府主計處/公務統計科","每月","統計","公共資訊","JSON、CSV、XML","中文","1.新北市營造工程物價指數
2.單位：%
3.各項欄位說明詳參新北市物價統計月報(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=ODE=)或電洽主計處查詢。"
"1996621C-65D4-48F6-B090-ADF1E31F5F59","新北市物價指數(總指數)","https://data.ntpc.gov.tw/datasets/1996621c-65d4-48f6-b090-adf1e31f5f59","新北市政府主計處/公務統計科","每月","統計","公共資訊","JSON、CSV、XML","中文","1.新北市物價指數(總指數)
2.單位：%
3.各項欄位說明詳參新北市物價統計月報(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=ODE=)或電洽主計處查詢。"
