address,lon,lat
106台灣臺北市大安區新生南路一段1號光華館1樓,121.533176853104,25.044205894249
106台灣臺北市大安區信義路四段88號,121.547502699097,25.033025902246
106台灣臺北市大安區忠孝東路四段170巷6弄2號,121.550599141768,25.040748945922
106台灣臺北市大安區復興南路一段217號,121.543946425218,25.039102404862
臺北市大安區信義路四段265巷8號,121.554205287972,25.033751230237
臺北市大安區和平東路二段311巷32號,121.545073791195,25.025612486073
臺北市大安區忠孝東路四段216巷31號,121.553049255886,25.039582771733
106台灣臺北市大安區光復南路116巷26號,121.556426240856,25.042978615986
106台灣臺北市大安區羅斯福路二段17號1f,121.521926243567,25.028092691222
臺北市信義區吳興街7號,121.55948957501,25.031725156601
110台灣臺北市信義區光復南路133號,121.559737930801,25.043688227909
臺北市信義區基隆路1段147巷7號,121.5661578819,25.042473606319
臺北市信義區中坡北路25號,121.580778016514,25.044982729035
110台灣臺北市信義區吳興街263號,121.563854870183,25.027004426823
臺北市信義區和平東路三段387號,121.557581099476,25.019871385312
臺北市大安區師大路79號,121.528561106663,25.023403645038
106台灣臺北市大安區光復南路292號,121.557454532738,25.039267402626
臺北市大安區信義路二段104號1樓,121.52753382061,25.033852148351
110臺北市信義區市府路45號B1,121.563904071955,25.034026198571
臺北市南港區玉成街52巷2弄7號一樓,121.581413867688,25.047723820921
臺北市信義區莊敬路307號,121.563368384523,25.028437690357
臺北市南港區向陽路256號1樓,121.593692433831,25.058056192965
臺北市南港區舊莊街一段3巷16號,121.618229934574,25.042366052852
"11502-8台灣臺北市南港區興南街39號, 1樓",121.601496237145,25.056178898111
115台灣臺北市南港區福德街373巷63號1樓,121.592030889165,25.039593542479
105台灣臺北市松山區松山路11號,121.577662530895,25.049609238947
臺北市南港區興華路86號,121.605697582292,25.055928111568
臺北市南港區昆陽街145號,121.594202556458,25.050118111563
臺北市文山區指南路二段145號1樓,121.57715636379,24.987476209638
臺北市大安區基隆路四段43號地下一樓第三餐廳,121.540592632438,25.013814158588
臺北市文山區景華街3巷2號1樓及B1,121.542149917275,24.995042216888
116026台灣臺北市文山區萬安街29號一樓,121.570742028566,25.000790150371
臺北市文山區景福街25號,121.538317139045,24.999068717006
臺北市文山區羅斯福路五段218巷38弄2號1樓,121.536877295718,25.002189215739
116台灣臺北市文山區興隆路一段55巷27弄1號,121.541783223647,25.004366959913
116台灣臺北市文山區木柵路三段148號,121.568615288273,24.988812746009
106台灣臺北市大安區安居街76號,121.553297024944,25.019690839117
臺北市文山區木新路三段343號1樓,121.555955010259,24.980378916944
100臺北市中正區衡陽路7號,121.513760928769,25.042413927169
100台灣臺北市中正區重慶南路一段58號,121.513107140322,25.043913449647
100台灣臺北市中正區中山南路7號B1樓,121.518557891957,25.040775726103
臺北市中正區忠孝西路一段45號1F部分,121.517929008484,25.046216121115
